Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
469,4,2015-06-04,11267,1387,1,1,0,0,2,2,710.0,9.0,2005.0,0,0.0,0.0,None,2015,6,4,23
384,4,2015-06-04,11130,1209,1,1,0,0,0,2,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,4,23
578,4,2015-06-04,9745,894,1,1,0,0,3,0,12700.0,4.0,2013.0,0,0.0,0.0,None,2015,6,4,23
376,4,2015-06-04,10309,1000,1,1,0,0,0,0,160.0,8.0,2012.0,0,0.0,0.0,None,2015,6,4,23
4,4,2015-06-04,10200,1311,1,1,0,0,2,2,620.0,9.0,2009.0,0,0.0,0.0,None,2015,6,4,23
7,4,2015-06-04,9696,1005,1,1,0,0,0,2,24000.0,4.0,2013.0,0,0.0,0.0,None,2015,6,4,23
57,4,2015-06-04,9301,870,1,1,1,0,3,2,420.0,6.0,2014.0,0,0.0,0.0,None,2015,6,4,23
85,4,2015-06-04,7352,994,1,1,0,0,1,0,1870.0,10.0,2011.0,0,0.0,0.0,None,2015,6,4,23
104,4,2015-06-04,11999,1413,1,1,0,0,0,0,390.0,6.0,2009.0,0,0.0,0.0,None,2015,6,4,23
106,4,2015-06-04,9423,868,1,1,0,0,0,0,1390.0,8.0,2013.0,0,0.0,0.0,None,2015,6,4,23
125,4,2015-06-04,15238,1866,1,1,0,0,0,0,760.0,12.0,2005.0,0,0.0,0.0,None,2015,6,4,23
148,4,2015-06-04,9171,871,1,1,0,0,0,0,2090.0,12.0,2008.0,0,0.0,0.0,None,2015,6,4,23
150,4,2015-06-04,7930,750,1,1,0,0,2,2,31830.0,3.0,2010.0,0,0.0,0.0,None,2015,6,4,23
167,4,2015-06-04,11228,1177,1,1,0,0,0,0,140.0,4.0,2008.0,0,0.0,0.0,None,2015,6,4,23
178,4,2015-06-04,12155,964,1,1,1,0,3,0,1710.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
381,4,2015-06-04,10831,1083,1,1,0,0,0,0,1800.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,4,23
207,4,2015-06-04,12063,1328,1,1,0,0,0,0,6870.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
248,4,2015-06-04,8689,1080,1,1,0,0,0,2,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,4,23
262,4,2015-06-04,20549,3334,1,1,0,0,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2015,6,4,23
267,4,2015-06-04,9333,1064,1,1,0,0,2,0,2460.0,1.0,2012.0,0,0.0,0.0,None,2015,6,4,23
270,4,2015-06-04,11015,1343,1,1,0,0,0,0,1450.0,7.0,2014.0,0,0.0,0.0,None,2015,6,4,23
310,4,2015-06-04,9868,772,1,1,0,0,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,4,23
320,4,2015-06-04,17013,2270,1,1,0,0,0,2,210.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
333,4,2015-06-04,12071,1530,1,1,0,0,0,2,3720.0,2.0,2010.0,0,0.0,0.0,None,2015,6,4,23
335,4,2015-06-04,10856,1763,1,1,1,0,1,0,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,4,23
344,4,2015-06-04,10966,1381,1,1,0,0,0,2,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,4,23
355,4,2015-06-04,10251,1200,1,1,0,0,0,2,9720.0,8.0,2013.0,0,0.0,0.0,None,2015,6,4,23
375,4,2015-06-04,11295,844,1,1,0,0,0,2,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,4,23
211,4,2015-06-04,15194,1674,1,1,0,0,0,2,350.0,11.0,2006.0,0,0.0,0.0,None,2015,6,4,23
259,4,2015-06-04,21407,3356,1,1,1,0,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
593,4,2015-06-04,11878,1565,1,1,0,0,0,2,33060.0,3.0,2010.0,0,0.0,0.0,None,2015,6,4,23
595,4,2015-06-04,16263,1783,1,1,0,0,2,2,1130.0,6.0,2015.0,0,0.0,0.0,None,2015,6,4,23
876,4,2015-06-04,12441,1322,1,1,0,0,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,6,4,23
878,4,2015-06-04,10000,847,1,1,0,0,3,2,1100.0,12.0,2014.0,0,0.0,0.0,None,2015,6,4,23
911,4,2015-06-04,10468,929,1,1,0,0,0,2,16490.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
914,4,2015-06-04,9359,1151,1,1,0,0,2,2,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,4,23
921,4,2015-06-04,11211,1186,1,1,1,0,0,0,840.0,9.0,2006.0,0,0.0,0.0,None,2015,6,4,23
938,4,2015-06-04,10240,995,1,1,0,0,0,0,2820.0,9.0,2009.0,0,0.0,0.0,None,2015,6,4,23
963,4,2015-06-04,12953,1259,1,1,1,0,0,2,23620.0,11.0,2013.0,0,0.0,0.0,None,2015,6,4,23
995,4,2015-06-04,11540,824,1,1,1,0,3,0,6560.0,12.0,2013.0,0,0.0,0.0,None,2015,6,4,23
999,4,2015-06-04,11787,748,1,1,1,0,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,4,23
580,4,2015-06-04,11607,1705,1,1,0,0,0,2,170.0,2.0,2009.0,0,0.0,0.0,None,2015,6,4,23
1018,4,2015-06-04,10675,1232,1,1,0,0,2,2,140.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
863,4,2015-06-04,8588,987,1,1,0,0,0,2,21370.0,11.0,2010.0,0,0.0,0.0,None,2015,6,4,23
1021,4,2015-06-04,9827,1145,1,1,0,0,0,0,1080.0,5.0,2011.0,0,0.0,0.0,None,2015,6,4,23
1033,4,2015-06-04,16198,1447,1,1,0,0,0,0,7680.0,3.0,2006.0,0,0.0,0.0,None,2015,6,4,23
1043,4,2015-06-04,8103,1075,1,1,0,0,2,0,420.0,3.0,2006.0,0,0.0,0.0,None,2015,6,4,23
1045,4,2015-06-04,8874,1041,1,1,0,0,0,2,26990.0,12.0,2013.0,0,0.0,0.0,None,2015,6,4,23
1046,4,2015-06-04,10339,785,1,1,0,0,3,2,29070.0,4.0,2005.0,0,0.0,0.0,None,2015,6,4,23
1053,4,2015-06-04,9700,1022,1,1,0,0,0,0,1710.0,7.0,2015.0,0,0.0,0.0,None,2015,6,4,23
1059,4,2015-06-04,8899,1108,1,1,0,0,2,0,3380.0,4.0,2013.0,0,0.0,0.0,None,2015,6,4,23
1075,4,2015-06-04,11944,1123,1,1,0,0,0,2,1410.0,10.0,2013.0,0,0.0,0.0,None,2015,6,4,23
1097,4,2015-06-04,16161,3144,1,1,1,0,1,1,720.0,3.0,2002.0,0,0.0,0.0,None,2015,6,4,23
1099,4,2015-06-04,9281,1104,1,1,0,0,0,2,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,4,23
1101,4,2015-06-04,11131,1042,1,1,0,0,3,2,4060.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
1114,4,2015-06-04,24609,3700,1,1,0,0,0,2,870.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
1032,4,2015-06-04,10078,1039,1,1,0,0,3,2,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,4,23
862,4,2015-06-04,8863,1166,1,1,0,0,0,2,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,4,23
1010,4,2015-06-04,8741,738,1,1,0,0,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,6,4,23
827,4,2015-06-04,16033,2042,1,1,0,0,0,2,250.0,1.0,2005.0,0,0.0,0.0,None,2015,6,4,23
843,4,2015-06-04,10141,1092,1,1,0,0,2,0,60.0,4.0,2006.0,0,0.0,0.0,None,2015,6,4,23
608,4,2015-06-04,12695,1181,1,1,0,0,0,2,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,4,23
626,4,2015-06-04,10933,952,1,1,1,0,2,2,10740.0,11.0,2013.0,0,0.0,0.0,None,2015,6,4,23
662,4,2015-06-04,8589,767,1,1,0,0,3,0,1070.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
667,4,2015-06-04,8325,757,1,1,0,0,3,2,2870.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
668,4,2015-06-04,9815,1146,1,1,0,0,2,0,1270.0,9.0,2010.0,0,0.0,0.0,None,2015,6,4,23
672,4,2015-06-04,9044,1309,1,1,1,0,2,0,240.0,9.0,2002.0,0,0.0,0.0,None,2015,6,4,23
676,4,2015-06-04,16644,2737,1,1,1,0,1,1,1410.0,9.0,2008.0,0,0.0,0.0,None,2015,6,4,23
679,4,2015-06-04,10991,1077,1,1,0,0,0,0,4140.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
682,4,2015-06-04,14852,2143,1,1,0,0,1,0,150.0,9.0,2006.0,0,0.0,0.0,None,2015,6,4,23
683,4,2015-06-04,9781,970,1,1,0,0,0,0,2850.0,7.0,2014.0,0,0.0,0.0,None,2015,6,4,23
698,4,2015-06-04,18666,2137,1,1,0,0,0,0,1790.0,5.0,2011.0,0,0.0,0.0,None,2015,6,4,23
599,4,2015-06-04,10778,954,1,1,0,0,3,2,580.0,11.0,2014.0,0,0.0,0.0,None,2015,6,4,23
709,4,2015-06-04,12859,1611,1,1,0,0,0,0,500.0,12.0,2010.0,0,0.0,0.0,None,2015,6,4,23
704,4,2015-06-04,13699,1300,1,1,0,0,3,2,1910.0,4.0,2009.0,0,0.0,0.0,None,2015,6,4,23
814,4,2015-06-04,10939,796,1,1,0,0,3,2,24530.0,7.0,2013.0,0,0.0,0.0,None,2015,6,4,23
788,4,2015-06-04,20256,1894,1,1,0,0,0,2,1530.0,3.0,2013.0,0,0.0,0.0,None,2015,6,4,23
787,4,2015-06-04,11155,1096,1,1,1,0,2,2,3210.0,6.0,2009.0,0,0.0,0.0,None,2015,6,4,23
769,4,2015-06-04,13810,3303,1,1,1,0,1,1,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,4,23
817,4,2015-06-04,25051,3415,1,1,0,0,0,0,140.0,3.0,2006.0,0,0.0,0.0,None,2015,6,4,23
761,4,2015-06-04,10486,1136,1,1,0,0,0,0,2390.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
755,4,2015-06-04,10367,882,1,1,0,0,3,2,13130.0,12.0,2003.0,0,0.0,0.0,None,2015,6,4,23
733,4,2015-06-04,19631,3799,1,1,1,0,1,1,860.0,10.0,1999.0,0,0.0,0.0,None,2015,6,4,23
726,4,2015-06-04,13747,1251,1,1,1,0,0,2,40540.0,2.0,2002.0,0,0.0,0.0,None,2015,6,4,23
722,4,2015-06-04,12504,1927,1,1,0,0,0,0,50.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
768,4,2015-06-04,13492,1311,1,1,0,0,0,2,2630.0,9.0,2012.0,0,0.0,0.0,None,2015,6,4,23
390,5,2015-06-05,13048,1148,1,1,0,0,0,2,1600.0,4.0,2009.0,0,0.0,0.0,None,2015,6,5,23
394,5,2015-06-05,12630,936,1,1,0,0,3,0,10850.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
396,5,2015-06-05,9730,1043,1,1,0,0,0,2,23130.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
400,5,2015-06-05,9461,1265,1,1,0,0,0,0,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
416,5,2015-06-05,10795,1359,1,1,0,0,0,2,4650.0,6.0,2014.0,0,0.0,0.0,None,2015,6,5,23
421,5,2015-06-05,12192,1023,1,1,0,0,2,2,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,5,23
423,5,2015-06-05,13733,2437,1,1,0,0,1,0,1270.0,5.0,2014.0,0,0.0,0.0,None,2015,6,5,23
431,5,2015-06-05,14099,1266,1,1,0,0,3,2,4520.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
389,5,2015-06-05,11293,1327,1,1,0,0,0,2,6690.0,8.0,2011.0,0,0.0,0.0,None,2015,6,5,23
411,5,2015-06-05,13542,975,1,1,0,0,3,2,8460.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
388,5,2015-06-05,13057,1272,1,1,0,0,0,0,2260.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
375,5,2015-06-05,10626,871,1,1,0,0,0,2,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
384,5,2015-06-05,8267,914,1,1,0,0,0,2,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
383,5,2015-06-05,22708,2759,1,1,0,0,0,2,350.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
381,5,2015-06-05,9739,987,1,1,0,0,0,0,1800.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,5,23
380,5,2015-06-05,17756,1604,1,1,0,0,0,0,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,5,23
376,5,2015-06-05,9353,982,1,1,0,0,0,0,160.0,8.0,2012.0,0,0.0,0.0,None,2015,6,5,23
372,5,2015-06-05,12072,973,1,1,0,0,3,2,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,5,23
368,5,2015-06-05,13556,887,1,1,0,1,3,2,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,5,23
362,5,2015-06-05,12432,1525,1,1,0,0,2,2,340.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
358,5,2015-06-05,12665,1208,1,1,0,0,0,0,2890.0,10.0,2003.0,0,0.0,0.0,None,2015,6,5,23
355,5,2015-06-05,9219,1068,1,1,0,0,0,2,9720.0,8.0,2013.0,0,0.0,0.0,None,2015,6,5,23
354,5,2015-06-05,10768,866,1,1,0,0,3,2,1500.0,10.0,2005.0,0,0.0,0.0,None,2015,6,5,23
387,5,2015-06-05,12171,1314,1,1,0,0,2,0,210.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,5,23
432,5,2015-06-05,12091,1802,1,1,0,0,0,0,810.0,5.0,2013.0,0,0.0,0.0,None,2015,6,5,23
533,5,2015-06-05,14101,1125,1,1,0,1,0,2,5950.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
445,5,2015-06-05,12316,2286,1,1,0,0,0,0,240.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
344,5,2015-06-05,9752,1257,1,1,0,0,0,2,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
532,5,2015-06-05,13397,1462,1,1,0,0,0,2,1070.0,8.0,2010.0,0,0.0,0.0,None,2015,6,5,23
528,5,2015-06-05,14604,1238,1,1,0,0,0,2,20620.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
527,5,2015-06-05,14493,1247,1,1,0,0,3,2,5830.0,4.0,2008.0,0,0.0,0.0,None,2015,6,5,23
526,5,2015-06-05,11210,1433,1,1,0,0,0,0,120.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,5,23
525,5,2015-06-05,10770,834,1,1,0,0,3,2,1870.0,9.0,2013.0,0,0.0,0.0,None,2015,6,5,23
524,5,2015-06-05,8981,969,1,1,0,0,0,2,40860.0,9.0,2013.0,0,0.0,0.0,None,2015,6,5,23
523,5,2015-06-05,14591,1612,1,1,0,0,2,2,50.0,11.0,2013.0,0,0.0,0.0,None,2015,6,5,23
515,5,2015-06-05,11696,932,1,1,0,0,3,2,11260.0,0.0,0.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,6,5,23
513,5,2015-06-05,17611,1985,1,1,0,0,0,0,400.0,8.0,2013.0,0,0.0,0.0,None,2015,6,5,23
507,5,2015-06-05,11297,823,1,1,0,0,0,2,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
502,5,2015-06-05,13756,1861,1,1,0,0,0,0,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
497,5,2015-06-05,12954,1467,1,1,0,0,0,2,1610.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
494,5,2015-06-05,8337,1241,1,1,0,0,1,0,1260.0,6.0,2011.0,0,0.0,0.0,None,2015,6,5,23
482,5,2015-06-05,7969,841,1,1,0,0,2,0,2550.0,10.0,2005.0,0,0.0,0.0,None,2015,6,5,23
479,5,2015-06-05,11515,1515,1,1,0,0,0,0,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,6,5,23
470,5,2015-06-05,16369,2067,1,1,0,0,0,2,50.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
469,5,2015-06-05,12935,1553,1,1,0,0,2,2,710.0,9.0,2005.0,0,0.0,0.0,None,2015,6,5,23
467,5,2015-06-05,16069,1871,1,1,0,0,0,2,20390.0,4.0,2008.0,0,0.0,0.0,None,2015,6,5,23
464,5,2015-06-05,10742,1242,1,1,0,0,2,0,520.0,3.0,2009.0,0,0.0,0.0,None,2015,6,5,23
459,5,2015-06-05,8899,1142,1,1,0,0,0,0,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,5,23
453,5,2015-06-05,9309,1052,1,1,0,0,0,2,75860.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
450,5,2015-06-05,12015,1290,1,1,0,1,2,0,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,5,23
449,5,2015-06-05,13330,1640,1,1,0,0,0,2,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
448,5,2015-06-05,12123,945,1,1,0,0,0,2,3970.0,9.0,2009.0,0,0.0,0.0,None,2015,6,5,23
444,5,2015-06-05,12377,1325,1,1,0,0,2,0,1700.0,11.0,2009.0,0,0.0,0.0,None,2015,6,5,23
342,5,2015-06-05,14792,1023,1,1,0,1,3,2,15770.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,5,23
195,5,2015-06-05,14302,1547,1,1,0,0,0,2,220.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
335,5,2015-06-05,17613,2813,1,1,0,0,1,0,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,5,23
157,5,2015-06-05,12141,1167,1,1,0,0,0,2,2950.0,10.0,2004.0,0,0.0,0.0,None,2015,6,5,23
154,5,2015-06-05,12205,962,1,1,0,0,3,2,16420.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
150,5,2015-06-05,9245,887,1,1,0,0,2,2,31830.0,3.0,2010.0,0,0.0,0.0,None,2015,6,5,23
148,5,2015-06-05,10510,914,1,1,0,0,0,0,2090.0,12.0,2008.0,0,0.0,0.0,None,2015,6,5,23
125,5,2015-06-05,12547,1611,1,1,0,0,0,0,760.0,12.0,2005.0,0,0.0,0.0,None,2015,6,5,23
108,5,2015-06-05,15492,1091,1,1,0,1,3,2,2190.0,9.0,2003.0,0,0.0,0.0,None,2015,6,5,23
106,5,2015-06-05,9510,896,1,1,0,0,0,0,1390.0,8.0,2013.0,0,0.0,0.0,None,2015,6,5,23
104,5,2015-06-05,11524,1434,1,1,0,0,0,0,390.0,6.0,2009.0,0,0.0,0.0,None,2015,6,5,23
90,5,2015-06-05,10513,1299,1,1,0,0,0,0,330.0,11.0,2007.0,0,0.0,0.0,None,2015,6,5,23
85,5,2015-06-05,7349,984,1,1,0,0,1,0,1870.0,10.0,2011.0,0,0.0,0.0,None,2015,6,5,23
84,5,2015-06-05,17484,1623,1,1,0,0,0,2,11810.0,8.0,2014.0,0,0.0,0.0,None,2015,6,5,23
167,5,2015-06-05,9480,1142,1,1,0,0,0,0,140.0,4.0,2008.0,0,0.0,0.0,None,2015,6,5,23
82,5,2015-06-05,13586,1139,1,1,0,0,0,0,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
69,5,2015-06-05,12973,1565,1,1,0,0,2,2,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
64,5,2015-06-05,15491,1082,1,1,0,0,3,2,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,5,23
57,5,2015-06-05,9099,881,1,1,0,0,3,2,420.0,6.0,2014.0,0,0.0,0.0,None,2015,6,5,23
42,5,2015-06-05,13114,1292,1,1,0,0,0,2,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
35,5,2015-06-05,15342,966,1,1,0,0,3,2,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,5,23
33,5,2015-06-05,10169,925,1,1,0,0,0,2,1320.0,5.0,2013.0,0,0.0,0.0,None,2015,6,5,23
27,5,2015-06-05,13638,1322,1,1,0,0,0,0,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
25,5,2015-06-05,13330,1742,1,1,0,0,2,0,430.0,4.0,2003.0,0,0.0,0.0,None,2015,6,5,23
24,5,2015-06-05,12970,1027,1,1,0,0,0,2,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
7,5,2015-06-05,9689,1065,1,1,0,0,0,2,24000.0,4.0,2013.0,0,0.0,0.0,None,2015,6,5,23
4,5,2015-06-05,10416,1404,1,1,0,0,2,2,620.0,9.0,2009.0,0,0.0,0.0,None,2015,6,5,23
71,5,2015-06-05,13785,1054,1,1,0,0,0,0,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec",2015,6,5,23
336,5,2015-06-05,17551,2326,1,1,0,0,0,0,190.0,7.0,2014.0,0,0.0,0.0,None,2015,6,5,23
171,5,2015-06-05,11535,1058,1,1,0,0,0,0,2640.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
189,5,2015-06-05,11318,984,1,1,0,0,3,0,5760.0,7.0,2014.0,0,0.0,0.0,None,2015,6,5,23
333,5,2015-06-05,10484,1343,1,1,0,0,0,2,3720.0,2.0,2010.0,0,0.0,0.0,None,2015,6,5,23
320,5,2015-06-05,14169,2038,1,1,0,0,0,2,210.0,9.0,2012.0,0,0.0,0.0,None,2015,6,5,23
316,5,2015-06-05,14305,1147,1,1,0,0,3,0,9000.0,8.0,2001.0,0,0.0,0.0,None,2015,6,5,23
310,5,2015-06-05,10596,838,1,1,0,0,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,5,23
308,5,2015-06-05,12363,1193,1,1,0,0,0,0,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,5,23
270,5,2015-06-05,11538,1332,1,1,0,0,0,0,1450.0,7.0,2014.0,0,0.0,0.0,None,2015,6,5,23
269,5,2015-06-05,11262,1412,1,1,0,0,0,2,60.0,6.0,2015.0,0,0.0,0.0,None,2015,6,5,23
267,5,2015-06-05,7496,844,1,1,0,0,2,0,2460.0,1.0,2012.0,0,0.0,0.0,None,2015,6,5,23
262,5,2015-06-05,24150,4077,1,1,0,0,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2015,6,5,23
261,5,2015-06-05,14308,1045,1,1,0,0,3,2,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,5,23
259,5,2015-06-05,14188,2977,1,1,0,0,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
178,5,2015-06-05,11946,1026,1,1,0,0,3,0,1710.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
256,5,2015-06-05,11292,1327,1,1,0,0,0,2,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,5,23
251,5,2015-06-05,26139,3080,1,1,0,0,0,2,340.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
250,5,2015-06-05,12620,860,1,1,0,0,3,0,3520.0,0.0,0.0,1,18.0,2012.0,"Feb,May,Aug,Nov",2015,6,5,23
248,5,2015-06-05,7862,1100,1,1,0,0,0,2,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,5,23
539,5,2015-06-05,14246,1402,1,1,0,1,0,0,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,5,23
245,5,2015-06-05,11124,1276,1,1,0,0,0,2,1310.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
234,5,2015-06-05,14088,1252,1,1,0,0,3,0,4370.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
233,5,2015-06-05,11568,1193,1,1,0,0,0,0,1890.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
229,5,2015-06-05,12612,979,1,1,0,0,3,2,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,5,23
214,5,2015-06-05,12370,899,1,1,0,0,3,0,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,5,23
211,5,2015-06-05,14919,1657,1,1,0,0,0,2,350.0,11.0,2006.0,0,0.0,0.0,None,2015,6,5,23
207,5,2015-06-05,11107,1248,1,1,0,0,0,0,6870.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
252,5,2015-06-05,13252,973,1,1,0,0,3,2,22330.0,0.0,0.0,1,5.0,2010.0,"Feb,May,Aug,Nov",2015,6,5,23
544,5,2015-06-05,13285,1694,1,1,0,0,0,0,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,5,23
247,5,2015-06-05,11315,839,1,1,0,0,3,2,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,5,23
546,5,2015-06-05,15075,1818,1,1,0,0,0,0,580.0,1.0,2005.0,0,0.0,0.0,None,2015,6,5,23
983,5,2015-06-05,12081,1481,1,1,0,0,0,0,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,5,23
974,5,2015-06-05,13945,1714,1,1,0,1,0,0,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,5,23
967,5,2015-06-05,10106,979,1,1,0,0,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,5,23
965,5,2015-06-05,10467,1053,1,1,0,0,0,2,110.0,0.0,0.0,0,0.0,0.0,None,2015,6,5,23
964,5,2015-06-05,12003,1780,1,1,0,1,0,0,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,5,23
963,5,2015-06-05,10059,931,1,1,0,0,0,2,23620.0,11.0,2013.0,0,0.0,0.0,None,2015,6,5,23
